"Peak id","Mass","RT","P8.mzXML","P9.mzXML","P10.mzXML","P1.mzXML","P2.mzXML","P3.mzXML","P4.mzXML","P5.mzXML","P6.mzXML","P7.mzXML","B6.mzXML","B7.mzXML","B8.mzXML","B9.mzXML","B10.mzXML","B1.mzXML","B2.mzXML","B3.mzXML","B4.mzXML","B5.mzXML","Polarity","FrAnK Annotation","PiMP Annotation","InChI Key"
"1828","158.0458","695.06","110234.66","101691.34","89090.33","78207.72","70632.73","86196.15","88265.77","80624.83","87228.85","96443.58","13748.39","4055.07","12039.93","22877.08","10392.36","14012.73","13915.33","7796.76","19542.77","14985.95","negative","No Fragments","4-Methylene-L-glutamate,L-2-Amino-4-methylenepentanedioic acid,L-trans-alpha-Amino-2-carboxycyclopropaneacetic acid,N-Methyl-2-oxoglutaramate","GZOVEPYOCJWRFC-UHFFFAOYNA-N,MOIJYNHJLPUMNX-UHFFFAOYSA-N,RCCMXKJGURLWPB-BYPYZUCNSA-N,RCCMXKJGURLWPB-UHFFFAOYNA-N"
"1829","215.14","694.99","21702.87","22348.34","23353.06","28866.66","26079.45","26587.29","26428.07","28141.25","27622.14","22199.28","515.03","277.25","529.46","803.01","708.12","734.7","657.69","431.34","797.77","557.08","negative","No Fragments","Valyl-Valine","KRNYOVHEKOBTEF-UHFFFAOYSA-N"
"1830","170.0459","692.74","21930.94","13044.27","15162","16173.15","12575.62","17030.42","17748.66","15271.76","11876.9","12142.33","347.02","NA","443.08","612.97","NA","267","395.73","488.75","542.03","311.22","negative","No Fragments","2,3,4,5-Tetrahydrodipicolinate,2-Formyloxymethylclavam,5-Amino-5-deoxy-3-dehydroshikimate,Tetrahydrodipicolinate","CFRVNACMJWVDID-VDTYLAMSSA-N,CXMBCXQHOXUCEO-BYPYZUCNSA-N,CXMBCXQHOXUCEO-UHFFFAOYSA-N,NTKDYXWKDJOXSZ-XINAWCOVSA-N"
"1831","128.0717","697.48","8830.97","10137.13","11487.75","14401.61","11769.09","13406.26","14757.46","12741.82","10922.88","8842.37","540.63","575.29","699.87","599.58","702.31","566.64","730.2","883.94","641.25","508.06","negative","No Fragments","1-Aminocyclopentanecarboxylate,2-Pyrrolidineacetic acid,3-Acetamidobutanal,D-Pipecolic acid,L-Pipecolate,L-Pipecolic acid,L-trans-4-Methyl-2-pyrrolidinecarboxylic acid,N4-Acetylaminobutanal,Pipecolic acid,Vigabatrin,trans-3-Aminocyclopentane-1-carboxylic acid","ADSALMJPJUKESW-UHFFFAOYNA-N,DDSLGZOYEPKPSJ-UHFFFAOYSA-N,HXEACLLIILLPRG-RXMQYKEDSA-N,HXEACLLIILLPRG-UHFFFAOYSA-N,HXEACLLIILLPRG-YFKPBYRVSA-N,KKJQZEWNZXRJFG-UHFFFAOYNA-N,MLLSSTJTARJLHK-RFZPGFLSSA-N,NILQLFBWTXNUOE-UHFFFAOYSA-N,PJDFLNIOAUIZSL-UHFFFAOYSA-N,SOYLQPBXNGCSNB-UHFFFAOYSA-N"
"1832","131.0461","698.46","10286.28","9649.37","9846.89","10202.74","8470.22","9509.14","10058.49","10639.98","10141.37","12212.04","5365.95","3591.08","6044.26","6211.34","3812.06","4317.45","5146.86","4502.6","5228.84","4280.19","negative","No Fragments","3-Ureidopropionate,Asparagine,D-Asparagine,Glycyl-glycine,Glycylglycine,L-Asparagine,Methylazoxymethanol acetate,N-Carbamoylsarcosine,N-Nitroso-N-methylurethane,Ureidopropionic acid","BELPJCDYWUCHKF-WAYWQWQTSA-N,CAUBWLYZCDDYEF-UHFFFAOYSA-N,DCXYFEDJOCDNAF-REOHCLBHSA-N,DCXYFEDJOCDNAF-UHFFFAOYSA-N,DCXYFEDJOCDNAF-UWTATZPHSA-N,JSJWCHRYRHKBBW-UHFFFAOYSA-N,SREKYKXYSQMOIB-UHFFFAOYSA-N,YMAWOPBAYDPSLA-UHFFFAOYSA-N"
"1833","403.1359","675.89","10028.69","6996.35","9633.84","6213.47","5733.31","6078.09","7599.32","8356.95","4737.93","5434.21","3561.69","2470.43","3112.71","3268.69","1856.89","2238.97","2923.34","2484.85","2966.3","2538.84","negative","No Fragments","",""
"1834","454.5721","688.68","7452.06","8605.47","6584.91","8354.91","6265.13","7947.76","5212.75","8202.96","5873.59","6643.68","869.54","NA","577.77","1066.24","421.48","445.22","617.54","NA","1111.46","887.23","negative","No Fragments","",""
"1835","423.1082","625.37","471642.69","253602.92","321133.34","356995.91","222916.23","322990.63","427370.84","388658.44","274832.5","286315.94","639.3","NA","669.67","851.87","445.09","NA","560.5","NA","1029.31","669.84","negative","No Fragments","6-Hydroxy-6a,12a-dehydro-alpha-toxicarol","NVIZHSSHHRHDLE-UHFFFAOYSA-N"
"1836","549.1305","635.45","33299.59","30057.79","35692.28","41291.26","39930","44333.82","45916.89","40556.38","40704.61","44158.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","negative","No Fragments","",""
"1837","571.1126","627.39","13428.06","12617.32","13571.73","18504.06","15261.75","13975.49","18321.74","16344.29","16477.97","15787.94","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","negative","No Fragments","",""
"1838","521.1668","631.03","7194.29","7536.79","8638.39","10182.76","11369.42","12411.69","10623.79","11588.37","8481.35","7260.07","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","negative","No Fragments","Melampodinin","MMVDOOAKJHDAMB-FINAXWQVSA-N"
"1839","593.0947","622.59","6267.85","5155.48","6046.56","7299.9","5854.46","5446.05","8625.26","7567.48","6213","7991.03","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","negative","No Fragments","3,5-Digalloylepicatechin,Catechin 3,7,-di-O-galate,Catechin 5,3'-di-O-gallate,Catechin 5,4'-di-O-gallate,Catechin 5,7,-di-O-gallate,Catechin 7,3'-di-O-gallate,Catechin 7,4'-di-O-gallate,Epicatechin 3,5-di-O-gallate","AZQKXOBXGHAQPH-WXVAWEFUSA-N,CGOZIOXIWGDPED-RPLLCQBOSA-N,DOWFCZXMYLDLMD-WXVAWEFUSA-N,MGDQRNRPBMGXIA-WXVAWEFUSA-N,OVHMMCMRYOPGQY-KDYSTLNUSA-N,RHDJFGKNTUPFEZ-SHQCIBLASA-N,RHDJFGKNTUPFEZ-UHFFFAOYNA-N,VBGYQYGQTICWSM-KDYSTLNUSA-N"
"1840","175.0247","735.32","461228.28","122201.4","261687.36","109185.61","72576.1","89386.45","71888.77","80044.34","33896.12","61097.8","94898.29","57265.27","97066.64","139951.81","55698.74","81215.8","75431.47","56685.22","91585.48","76060.38","negative","No Fragments","(4S)-4,6-Dihydroxy-2,5-dioxohexanoate,(4S,5S)-4,5-Dihydroxy-2,6-dioxohexanoate,1,2,3-Propanetricarboxylic acid,2-Dehydro-D-glucono-1,5-lactone,2-Hydroxy-3-oxoadipate,5-Dehydro-4-deoxy-D-glucuronate,Ascorbate,Ascorbic acid,D-Galacturonolactone,D-Glucurono-6,2-lactone,D-Glucurono-6,3-lactone,D-Glucuronolactone,Erythorbic acid,L-xylo-Hexulonolactone,Parapyruvate,Propane-1,2,3-tricarboxylate","CIWBSHSKHKDKBQ-DUZGATOHSA-N,CIWBSHSKHKDKBQ-JLAZNSOCSA-N,DVIFFQAOYQDXGL-UHFFFAOYSA-N,IBGYNIRCYXIAON-VKHMYHEASA-N,IMUGYKFHMJLTOU-UCORVYFPSA-N,IMUGYKFHMJLTOU-WVZVXSGGSA-N,JBQGSJDKHSBLDG-QTBDOELSSA-N,JOGPHXUZRSLSAS-JJYYJPOSSA-N,KQTIIICEAUMSDG-UHFFFAOYSA-N,KRGQEOSDQHTZMX-GDGKWOGESA-N,OGLCQHRZUSEXNB-WHDMSYDLSA-N,UYUXSRADSPPKRZ-SKNVOMKLSA-N,UYUXSRADSPPKRZ-VRUJNKQUSA-N,YRWAMSXHYBBHFL-UHFFFAOYSA-N"
"1841","160.0615","522.28","454704.5","347803.56","382214.13","417936","371439.22","412739.53","447580.38","390640.16","283682.75","277149.5","12539.42","9242.27","11658.97","15494.02","8088.56","12191.58","10261.5","10118.95","10797.88","10989.85","negative","No Fragments","(±)-2,2'-Iminobispropanoic acid,3-Amino-2,3-dideoxy-scyllo-inosose,4-Methyl-L-glutamate,Acetylhomoserine,Alanopine,Aminoadipic acid,D-Alanyl-(R)-lactate,L-2-Aminoadipate,L-Glutamate methylester,N-Methyl-L-glutamate,O-Acetyl-L-homoserine,beta-Alanopine","FCXZBWSIAGGPCB-UHFFFAOYNA-N,FCXZBWSIAGGPCB-YFKPBYRVSA-N,FIOHTMQGSFVHEZ-UHFFFAOYNA-N,FIOHTMQGSFVHEZ-UHFFFAOYSA-N,FSUGCKMUTGKWIE-YGIVHSIPSA-N,KRKRAOXTGDJWNI-BKLSDQPFSA-N,OAWHMSFCLIYBHE-SCSAIBSYSA-N,OYIFNHCXNCRBQI-BYPYZUCNSA-N,OYIFNHCXNCRBQI-UHFFFAOYSA-N,QLYOONKPELZQGZ-QWWZWVQMSA-N,SEWIYICDCVPBEW-BYPYZUCNSA-N,XLBVNMSMFQMKEY-BYPYZUCNSA-N"
"1842","311.0865","522.62","10408.44","7400.1","9323.7","6976.37","5440.11","6135.96","7440.36","7754.8","5170.42","5745.68","393.13","NA","503.66","439.67","NA","261.37","305.12","NA","354.98","NA","negative","No Fragments","",""
"1843","343.1126","523.09","5063.39","4745","4826.66","5660.08","4440.54","5260.52","4883.3","4564.93","2369.32","2980.25","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","negative","No Fragments","",""
"1844","179.0561","644.11","453228.75","321845.47","359325","331101.06","318647.91","330400.78","361100.44","353271.25","320217.66","374411.25","272623.69","116933.92","226340.47","243292.5","289815.72","250473.98","251634.09","208548.19","262917.88","194332.67","negative","No Fragments","2-Deoxy-D-gluconate,3-Deoxyarabinohexonic acid,Allose,Alpha-D-Glucose,Beta-D-Galactose,Beta-D-Glucose,D-Aldose,D-Allose,D-Altrose,D-Fructose,D-Fuconate,D-Galactose,D-Glucose,D-Gulose,D-Hamamelose,D-Hexose,D-Idose,D-Mannose,D-Psicose,D-Sorbose,D-Tagatose,D-Talose,D-chiro-Inositol,Dihydroxyacetone (dimer),Fructose(pyranose),Galactose,L-Fructose,L-Fuconate,L-Galactose,L-Gulose,L-Rhamnonate,L-Sorbose,Levoinositol,Myoinositol,Scyllitol,Sorbose,alpha-D-Galactose,alpha-D-Glucose,alpha-D-Mannose,alpha-L-Sorbopyranose,beta-D-Fructose,beta-D-Galactose,beta-D-Glucose,beta-D-Hamamelopyranose,beta-D-Mannose,muco-Inositol,myo-Inositol,scyllo-Inositol","BJHIKXHVCXFQLS-PQLUHFTBSA-N,BJHIKXHVCXFQLS-PYWDMBMJSA-N,BJHIKXHVCXFQLS-UYFOZJQFSA-N,CDAISMWEOUEBRE-CDRYSYESSA-N,CDAISMWEOUEBRE-GNIYUCBRSA-N,CDAISMWEOUEBRE-GPIVLXJGSA-N,CDAISMWEOUEBRE-LKPKBOIGSA-N,CDAISMWEOUEBRE-NIPYSYMMSA-N,CDAISMWEOUEBRE-SHFUYGGZSA-N,GZCGUPFRVQAUEE-KCDKBNATSA-N,KEQUNHIAUQQPAC-UHFFFAOYNA-N,LKDRXBCSQODPBY-AMVSKUEXSA-N,LKDRXBCSQODPBY-BGPJRJDNSA-N,LKDRXBCSQODPBY-IANNHFEVSA-N,LKDRXBCSQODPBY-JDJSBBGDSA-N,LKDRXBCSQODPBY-OEXCPVAWSA-N,LKDRXBCSQODPBY-ZXXMMSQZSA-N,LPZIZDWZKIXVRZ-DUVQVXGLSA-N,LPZIZDWZKIXVRZ-KVTDHHQDSA-N,NBFWIISVIFCMDK-MGCNEYSASA-N,NBFWIISVIFCMDK-QMKXCQHVSA-N,NBFWIISVIFCMDK-RSJOWCBRSA-N,PALQXFMLVVWXFD-KODRXGBYSA-N,RFSUNEUAIZKAJO-ARQDHWQXSA-N,RFSUNEUAIZKAJO-NSHGFSBMSA-N,RFSUNEUAIZKAJO-VRPWFDPXSA-N,WQZGKKKJIJFFOK-CBPJZXOFSA-N,WQZGKKKJIJFFOK-DHVFOXMCSA-N,WQZGKKKJIJFFOK-DVKNGEFBSA-N,WQZGKKKJIJFFOK-FPRJBGLDSA-N,WQZGKKKJIJFFOK-GASJEMHNSA-N,WQZGKKKJIJFFOK-HOWGCPQDSA-N,WQZGKKKJIJFFOK-IVMDWMLBSA-N,WQZGKKKJIJFFOK-KNZZERQRSA-N,WQZGKKKJIJFFOK-PHYPRBDBSA-N,WQZGKKKJIJFFOK-PQMKYFCFSA-N,WQZGKKKJIJFFOK-QRXFDPRISA-N,WQZGKKKJIJFFOK-QTVWNMPRSA-N,WQZGKKKJIJFFOK-RSVSWTKNSA-N,WQZGKKKJIJFFOK-RWOPYEJCSA-N,WQZGKKKJIJFFOK-SVZMEOIVSA-N,WQZGKKKJIJFFOK-SXUWKVJYSA-N,WQZGKKKJIJFFOK-UHFFFAOYSA-N,WQZGKKKJIJFFOK-VFUOTHLCSA-N,WQZGKKKJIJFFOK-WHZQZERISA-N,WQZGKKKJIJFFOK-YIDFTEPTSA-N,YGMNHEPVTNXLLS-VAYJURFESA-N"
"1845","190.0721","625.9","13655.34","4310.3","7759.53","4876.85","4135","4149.71","4721.37","3833.53","3116.02","3682.91","3630.75","2786.15","4365.75","6292.41","3219.46","4255.48","4233.75","2493.13","5040.2","3457.04","negative","No Fragments","2-Amino-3,7-dideoxy-D-threo-hept-6-ulosonic acid,Calystegine C1","GGOJRYWHKVYFQK-UHFFFAOYNA-N,IFMHGOADXGYWMO-KVQBGUIXSA-N"
"1846","216.0513","636.3","12832.73","4688.19","7699","3792.84","3606.07","3814.76","3342.36","3138.8","1861.02","2775.68","4955.78","2813.21","4289.34","5675.49","2559.43","3270.75","3448.93","2927.81","3839.72","3793.34","negative","No Fragments","2-(Hydroxymethyl)-3-(acetamidomethylene)succinate,Lycoperdic acid","BHXUWJPOOLFBAP-DJWKRKHSSA-N,ZQVZYZVRVFBTDG-UHFFFAOYNA-N"
"1847","185.0931","627.65","6641.5","4181.96","5307.85","5186.1","4356.36","5270.7","5551.15","5366.77","5992.18","5330.96","1393.7","1020.49","1996.57","1907.97","1352.95","1187.77","1348.08","943.14","1552.74","1480.92","negative","No Fragments","Alanyl-Proline,Prolyl-Alanine","FELJDCNGZFDUNR-UHFFFAOYSA-N,WPWUFUBLGADILS-UHFFFAOYSA-N"
"1848","204.07","276.24","232149.09","198033.5","264889.56","312985.31","349375.97","337199.84","442962.88","375732.94","349835.78","252727.41","2441.83","1410.59","2235.28","2640.72","3066.11","2005.94","2246.89","2671.72","3128.39","2535.19","negative","No Fragments","",""
"1849","206.0823","276.26","115208.56","76159.08","113125.01","100037.4","112034.96","112867.95","135756.16","129400.44","119349","103692.39","19545.11","11519.26","17242.12","21458.07","19699.73","15815.19","17291.78","18181.15","18846.08","16853.3","negative","No Fragments","3-Phenylpropionylglycine,Cantleyine,Methylone,N-Acetyl-D-phenylalanine,N-Acetyl-L-phenylalanine,N-isopropylterephthalamic acid,Phenylpropionylglycine,Rhexifoline","CBQJSKKFNMDLON-JTQLQIEISA-N,CBQJSKKFNMDLON-SNVBAGLBSA-N,MJGLQDXKEOEIFB-LDWIPMOCSA-N,PRCGIFCKPACTDG-UHFFFAOYSA-N,SEQJFRYHSZPDOC-HZGVNTEJSA-N,VKEQBMCRQDSRET-UHFFFAOYSA-N,XHSURMJJKAFELI-UHFFFAOYSA-N,YEIQSAXUPKPPBN-UHFFFAOYSA-N"
"1850","243.1351","281.04","31761.53","21412.74","23311.61","25466.61","26340.29","26256.16","31541.94","26141.48","26359.59","25385.84","8782.05","8723.58","10004.13","13682.43","9510.06","11203.06","12386.98","6766.82","10141.85","10312.53","negative","No Fragments","Hydroxyprolyl-Isoleucine,Hydroxyprolyl-Leucine,Isoleucyl-Hydroxyproline,Leucyl-Hydroxyproline","IFZSZULHIWFRSB-UHFFFAOYSA-N,JCCZCUUYYHWRGX-UHFFFAOYSA-N,JKCPTRCNCMWJJG-UHFFFAOYSA-N,LQFJGLSIESIIOM-UHFFFAOYSA-N"
"1851","273.1459","279.08","11174.31","7389.9","7917.1","9294.95","10917.19","11362.14","12640.32","11469.89","11981.52","10280.52","3528.24","2828.38","3949.45","6233.42","3287.33","3218.71","3435.44","3378.5","5360.64","3933.22","negative","No Fragments","",""
"1852","114.9363","1436.65","187724.89","220690.64","215011.97","249129.98","230573.22","259774.56","187855.77","179385.48","194195.98","175444.48","224198.39","239190.78","260170.05","223434.53","204954.19","286048.09","217889.33","240893.33","207864.2","213265.91","negative","No Fragments","",""
"1853","116.9345","1436.65","85806.6","98536.66","98218.65","112843.3","101587.73","115925.17","87034.48","85815.8","89732.97","81534.09","103419.48","102498.2","116383.03","100104.41","92115.38","131254.19","102934.39","105164.54","94920.62","95251.86","negative","No Fragments","",""
"1854","203.869","1435.34","42782.32","48832.51","51592.86","59902.36","46587.39","56698.45","52257.16","47808.75","39639.11","42141.7","44809.48","54366.38","66019.27","52807.67","52693.39","60255.13","44609.55","50403.61","47577.92","44002.19","negative","No Fragments","",""
"1855","205.8672","1435.28","39513.45","44495.46","42187.45","49690.7","40030.8","52070.9","46291.65","41263.66","36343.52","37978.32","38527.02","43863.8","56299.66","45903.82","47272.72","51037.77","41560.31","45187.73","44725.27","44540.51","negative","No Fragments","",""
"1856","294.8","1435.99","8106.99","13192.36","12299.55","14706.35","16695.18","16997.34","10674.76","9451.61","10308.26","9404.93","14221.33","14818.49","18360.6","14276.04","10594.98","17990.83","15031.03","14049.12","12282.18","12731.23","negative","No Fragments","",""
"1857","292.8021","1436.32","7235.04","8123.23","8876.22","13067.63","12084.63","12423.21","7344.36","6809.3","7453.85","6850.43","10807.26","11002.33","13583.58","9612.58","8909.25","14071.78","9651.48","9592.89","8562.81","10737.59","negative","No Fragments","",""
"1858","207.8654","1436.28","7069.95","7927.45","6659.95","10336.96","7684.67","8172.45","7771.42","7851.62","6294.54","7090.94","7235.78","7943.28","9611.91","6971.85","7241.3","8099","6564.51","9159.5","7152","7248.23","negative","No Fragments","",""
"1859","164.0717","598.93","365298.56","203561.55","273495.22","200063.48","199218.5","191607.03","181955.22","183323.03","150697.11","171468.39","310745.13","269883.59","313792.06","324398.31","252775.69","257220.7","269489.75","249561.45","287434.34","267903.63","negative","No Fragments","3-Pyridinebutanoic acid,4-Hydroxy-1-(3-pyridinyl)-1-butanone,5-(3-Pyridyl)-2-hydroxytetrahydrofuran,Benzocaine,Benzyl glycinate,D-Phenylalanine,D-beta-Phenylalanine,Ethyl 2-aminobenzoate,Gentiatibetine,L-Phenylalanine,L-beta-Phenylalanine,Methyl N-methylanthranilate,Metolcarb,Norsalsolinol,Phenylalanine,Tricaine","BLFLLBZGZJTVJG-UHFFFAOYSA-N,COLNVLDHVKWLRT-MRVPVSSYSA-N,COLNVLDHVKWLRT-QMMMGPOBSA-N,COLNVLDHVKWLRT-UHFFFAOYSA-N,GVOWHGSUZUUUDR-UHFFFAOYSA-N,HCBOYQSYWSEVID-UHFFFAOYNA-N,JXYACYYPACQCDM-UHFFFAOYSA-N,KTXUGZHJVRHQGP-UHFFFAOYSA-N,LHGVLZHIYVKZBT-UHFFFAOYSA-N,MBFUSGLXKQWVDW-UHFFFAOYSA-N,MFYZACBRKCFXDV-UHFFFAOYSA-N,TWLLPUMZVVGILS-UHFFFAOYSA-N,UJOYFRCOTPUKAK-MRVPVSSYSA-N,UJOYFRCOTPUKAK-QMMMGPOBSA-N,VOEYXMAFNDNNED-UHFFFAOYSA-N,ZMCBYSBVJIMENC-UHFFFAOYSA-N"
"1860","215.0675","596.18","35514.54","15834.35","20739.92","13923.53","11277.46","14175.17","14868.22","14841.25","11564.54","13227.22","75525.41","54126.27","78868.09","79794.85","42849.83","50031.39","54300.53","43620.87","59141.7","52899.95","negative","No Fragments","8-Hydroxyalanylclavam","QWBMUARUOXXBMI-RAZZTCBWSA-N"
"1861","221.0668","601.79","43414.63","14356.49","23529.39","9477.91","8117.69","8301.69","7613.16","8902.6","5595.27","6618.76","33129.07","26409.07","35039.5","36665.46","18076.83","24538.65","25793.43","20997.56","28009.39","24492.68","negative","No Fragments","6-Acetyl-D-glucose,Ethyl glucuronide","ILLOJQCWUBEHBA-JAJWTYFOSA-N,IWJBVMJWSPZNJH-UQGZVRACSA-N"
"1862","259.13","614.36","18315.57","15142.99","13632.53","11475.76","10408.49","11885.26","14228.1","13658.5","9952.05","14262.98","35453.45","23177.11","34756.05","38666.41","19707.34","25284.66","25999.51","21979.57","30752.91","26267.92","negative","No Fragments","L-gamma-glutamyl-L-isoleucine ,L-gamma-glutamyl-L-leucine","MYFMARDICOWMQP-UHFFFAOYSA-N,SNCKGJWJABDZHI-UHFFFAOYSA-N"
"1863","248.0542","598.97","3017.78","2125.01","2765.1","2207.62","2525.41","1562.68","1727.43","1899.94","2097.84","1936.56","4609.64","7442.99","5915.84","5476.19","7679.43","5888.08","7317.87","7083.74","6035.19","6425.57","negative","No Fragments","",""
"1864","219.0987","604.5","3694.59","2698.96","3095.35","2361.26","2187.76","2795.36","2613.5","2979.62","2246.37","2686.21","7285.66","6055.96","7555.8","7263.68","4415.91","4550.28","5784.51","4812.74","5978.23","5639.14","negative","No Fragments","N-Acetyl-b-glucosaminylamine,N-Acetyl-beta-D-glucosaminylamine,Threoninyl-Threonine","DSGIVWSDDRDJIO-UHFFFAOYSA-N,MCGXOCXFFNKASF-FMDGEEDCSA-N"
"1865","122.9676","1005.2","355513.59","255272.25","236222.58","224397.14","257557.59","222205.97","231711.11","219016.5","217651.72","234791.31","158781.23","211573.08","253728.06","229106.02","257292.84","150115.66","248407.27","265062.25","225843.83","214719.77","negative","No Fragments","",""
"1866","188.9394","1007.95","304589.25","195500.34","197158.41","174438.72","199551.28","166353.7","168569.11","162547.23","162986.66","182984.27","111086.05","158572.2","211332.11","173903.16","198449.19","103235.73","203030.8","215582.95","169663.75","160992.33","negative","No Fragments","",""
"1867","184.968","1009.3","181778.36","135493.95","151198.22","139685.38","144488.42","131394.72","126645.02","132614.06","126829.15","136750","100707.9","126178.1","149306.61","134878.8","138761","96414.42","153222.8","161670.08","134061.34","126820.49","negative","No Fragments","",""
"1868","228.932","1010.47","168578.81","106657.42","100951.45","92692.14","105991.56","91663.65","90880.88","91210.83","86628","99257.62","58746.96","84342.86","109983.3","95030.95","108865.38","54184.9","105300.43","114401.4","91336.48","88331.95","negative","No Fragments","",""
"1869","294.9038","1006.36","103855.66","61448.98","62089.8","56979.12","63409.5","50618.82","55488.38","53959.73","51641.06","59013.8","35540.2","49995.2","65664.76","58050.45","65103.58","36444.18","62912.6","69399.38","53950.68","50797.84","negative","No Fragments","",""
"1870","206.95","1011.5","86206.89","67038.77","66608.18","60896.68","64875.82","56793.21","58427.76","60126.98","55951.81","62920.27","40589.1","55119.82","66357.02","59963.71","63832.18","38576.03","69323.76","69237.74","58318.63","56983.26","negative","No Fragments","",""
"1871","334.8966","1007.88","80863.82","50326.94","54159.09","46150.03","49452.84","39948.43","47044.79","45931.02","44140.18","52707.63","31185.27","42403.28","52487.91","49111.59","53167.76","36007.36","54909.16","55130.42","48524.56","45279.46","negative","No Fragments","",""
"1872","400.8684","1009.68","79537.62","55260.67","64472.29","60914.2","55559.92","47571.34","62449.3","60909.48","54987.3","58810.14","43316.58","59734.42","68684.51","64902.08","68113.88","54699.55","66436.85","65141.73","63174.33","62613.39","negative","No Fragments","",""
"1873","272.922","1009.59","79536.07","51964.11","54693.88","49257.25","48136.57","41289.72","42395.99","42432.91","42603.69","46416.58","27041.56","39744.92","55569.49","45649.89","49843.96","27107.92","54525.95","57904.6","47294.81","39893.61","negative","No Fragments","S-(4-Bromophenyl)-mercaptopyruvate","QJDFZNIKGFGPCR-UHFFFAOYSA-N"
"1874","144.9755","1007.86","50540.71","35866.27","44794.11","40884.42","44489.85","41422.32","34502.38","41981.52","36929.86","44115.33","36830.87","36656.64","43295.38","37564.45","39434.05","34984.02","42604.07","46780.3","40816.98","38924.45","negative","No Fragments","",""
"1875","347.8862","1007.55","26878.12","17504.82","27554.67","23739.71","20020.54","15993.32","23565.81","24712.31","19988.03","22358.79","16071.85","21687.05","22572.39","22568.39","24348.94","21318.74","24618.43","25261.45","22132.77","23240.73","negative","No Fragments","",""
"1876","312.9146","1007.57","19625.7","15565.69","14439.86","12911.05","13492.43","12173.91","11559.75","12269.56","11924.27","12925.5","9096.19","11664.16","13919.02","14026.51","14171.85","9098.15","16208.61","14528.36","12747.66","12281.86","negative","No Fragments","",""
"1877","367.8824","1009.17","14782.87","10588.87","12658.93","10845.03","10318.87","11442.72","13601.94","12870.99","10851.07","12742.44","9474.85","13454.47","14297.88","13655.44","13691.6","11565.26","13667.55","13155.25","12570.68","12435.73","negative","No Fragments","",""
"1878","612.7977","1013.97","13239.16","11069.27","14562.12","12839.79","9884.83","8928.27","12866.89","12557.66","11694.41","12649.92","8432.02","12911.9","13249.04","13568.11","13283.65","11034.43","14440.57","14070.41","14246.88","14002.68","negative","No Fragments","",""
"1879","356.9046","1008.24","12447.45","9455.17","9969.04","8494.21","7645.81","6843.08","7215.33","7528.51","7777.6","7729.59","4841.95","7204.29","8619.81","8821.21","7792.75","5263.57","10147.74","9854.94","8033.86","7108.08","negative","No Fragments","",""
"1880","484.8506","1008.68","9679.15","7370.58","8719.18","8935.86","7103.96","6504.5","8340.99","8211.76","7930.34","8256.43","6424.96","8195.64","8998.84","9269.25","8642.71","7907.74","9303.04","9845.99","8101.35","8049.75","negative","No Fragments","",""
"1881","506.8325","1011.13","9802.22","7435.94","8833.32","8521.93","7481.06","6458.23","9649.02","8691.33","7818.85","8711.68","6546.34","8773.09","8852.37","9548.43","9141.22","8374.87","8714.68","9138.69","9485.5","9267.79","negative","No Fragments","",""
"1882","162.9602","1007.8","9412.82","5524.51","5215.12","4828.18","6775.01","5441.31","5043.4","4744.73","4954.92","5118.33","3520.37","4530.19","5919.18","5405.91","6103.56","3105.45","5110.35","5530.44","4398.52","4557.34","negative","No Fragments","",""
"1883","389.8784","1008.94","8330.43","6863.28","8344.17","8691.32","5777.76","5634.59","7483.1","7216.54","8350.13","8055.75","5143.17","7412.44","9313.5","8379.98","8737.11","7075.03","9147.74","9249.84","8286.77","7925.99","negative","No Fragments","",""
"1884","250.9399","1006.68","8134.85","7832.46","7577.19","7374","6393.79","4768.42","5391.81","6304.31","5823.3","6258.63","4075.66","5827.84","7737.19","7151.06","6179.66","3979.59","7403.97","8359.43","7023.81","5300.59","negative","No Fragments","",""
"1885","559.815","1009.69","6513.31","4491","6545","6311.51","4602.13","4573.01","6013.39","6022.02","5655.23","6196.76","4053.37","6516.26","6223.65","6170.89","6683.39","5980.42","7038.01","7028.84","6354.55","6716.09","negative","No Fragments","",""
"1886","665.78","1010.96","5818.28","4143.14","5521.57","4761.67","3848.48","3203.42","5631.7","3925.38","3970.57","4805.23","3451.15","5223.29","4978.5","5544.34","5877.42","4249.17","5480.14","6383.91","5003.78","4894.48","negative","No Fragments","",""
"1887","718.7621","1007.39","5800.25","4040.97","5032.02","6004.99","3911.76","2896.57","4843.33","4468.1","3575.87","4562.15","3063.31","4809.52","5303.5","4901.17","6050.84","3516.13","5052.9","5550.49","4837.88","5069.16","negative","No Fragments","",""
"1888","227.0327","740.28","351920.31","187872.48","250312.97","239213.53","181450.8","281584.72","293719.03","269902.31","201827.38","237199.77","3098.49","1182.99","2437.14","5153.14","2529.44","3417.42","3160.47","2360.7","3910.52","3046.95","negative","No Fragments","(R)-4-Phosphopantoate,(R)-5-Phosphomevalonate,Mevalonate-P,Mevalonic acid-5P","OKZYCXHTTZZYSK-ZCFIWIBFSA-N,SVZWVVFMSSSVKX-BYPYZUCNSA-N"
